"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"1",2022-03-08 00:00:00,1,303,100,50.9664581636604,5.57410180871313
"2",2022-03-08 00:00:05,1,303,100,51.3782723806772,5.6702640367375
"3",2022-03-08 00:00:10,1,303,100,50.4716589635084,5.19526481191408
"4",2022-03-08 00:00:15,1,303,100,51.0469617829334,5.53490616575409
"5",2022-03-08 00:00:20,1,303,100,50.9795728107806,5.49417083178697
"6",2022-03-08 00:00:25,1,303,100,50.985348672139,5.70251897134498
"7",2022-03-08 00:00:30,1,303,100,51.3175340912577,5.44693386844501
"8",2022-03-08 00:00:35,1,303,100,50.706333425175,5.62519003314701
"9",2022-03-08 00:00:40,1,303,100,51.6262868203792,5.88389503436462
"10",2022-03-08 00:00:45,1,303,100,51.8732609148663,5.7095209908054
"11",2022-03-08 00:00:50,1,303,100,51.0273118358585,5.80809672386204
"12",2022-03-08 00:00:55,1,303,100,50.0087547170942,5.22908890939848
"13",2022-03-08 00:01:00,1,303,100,51.1184378674668,5.66052636445723
"14",2022-03-08 00:01:05,1,303,100,51.58128506636,5.6896350042331
"15",2022-03-08 00:01:10,1,303,100,51.5015766845707,5.48484591640178
"16",2022-03-08 00:01:15,1,303,100,51.0741828661422,5.50115373138406
"17",2022-03-08 00:01:20,1,303,100,50.6007679258349,5.23303981644647
"18",2022-03-08 00:01:25,1,303,100,51.4051201502348,4.96006908125966
"19",2022-03-08 00:01:30,1,303,100,51.2729118483883,5.50501351816604
"20",2022-03-08 00:01:35,1,303,100,51.1022037755318,5.02600005716613
"21",2022-03-08 00:01:40,1,303,100,50.4462904428794,5.51535140616571
"22",2022-03-08 00:01:45,1,303,100,51.2261675607482,5.18934508446157
"23",2022-03-08 00:01:50,1,303,100,51.7967021834739,5.3064402200729
"24",2022-03-08 00:01:55,1,303,100,50.5090366405116,5.50877788093655
"25",2022-03-08 00:02:00,1,303,100,51.2901823336653,5.69792029474513
"26",2022-03-08 00:02:05,1,303,100,51.5292146218137,5.65037502753523
"27",2022-03-08 00:02:10,1,303,100,50.3330273520906,5.05384858879842
"28",2022-03-08 00:02:15,1,303,100,51.6851511506855,4.92651252018713
"29",2022-03-08 00:02:20,1,303,100,51.2188174342072,5.63534907181267
"30",2022-03-08 00:02:25,1,303,100,51.7857934112899,5.67320581016166
"31",2022-03-08 00:02:30,1,303,100,51.4771798433731,5.8886809732023
"32",2022-03-08 00:02:35,1,303,100,49.6845778019256,5.82556201122081
"33",2022-03-08 00:02:40,1,303,100,51.5007965021819,5.39371215189684
"34",2022-03-08 00:02:45,1,303,100,51.1090377064838,5.41508401806774
"35",2022-03-08 00:02:50,1,303,100,51.3509743286063,5.44547559725002
"36",2022-03-08 00:02:55,1,303,100,50.9175324732581,5.22458581265994
"37",2022-03-08 00:03:00,1,303,100,51.414252043259,5.3651025238796
"38",2022-03-08 00:03:05,1,303,100,51.2306576173028,5.55697448957386
"39",2022-03-08 00:03:10,1,303,100,50.6946368879145,6.01305310308399
"40",2022-03-08 00:03:15,1,303,100,51.277670935123,5.04645837749966
"41",2022-03-08 00:03:20,1,303,100,50.3622867882606,5.38704398910357
"42",2022-03-08 00:03:25,1,303,100,51.2373370963449,5.43298146748324
"43",2022-03-08 00:03:30,1,303,100,50.5632510753746,5.61501083473425
"44",2022-03-08 00:03:35,1,303,100,51.4883583955343,5.52456765024703
"45",2022-03-08 00:03:40,1,303,100,50.75518718123,5.64131247111903
"46",2022-03-08 00:03:45,1,303,100,49.979968207164,6.17507860895912
"47",2022-03-08 00:03:50,1,303,100,50.5467562855588,5.52405872400678
"48",2022-03-08 00:03:55,1,303,100,50.6908963894778,5.90627507481782
"49",2022-03-08 00:04:00,1,303,100,50.5640681368949,6.08421775723685
"50",2022-03-08 00:04:05,1,303,100,52.1956541914056,5.86427805511479
"51",2022-03-08 00:04:10,1,303,100,50.1814467238024,5.74496769828717
"52",2022-03-08 00:04:15,1,303,100,51.1689368612333,5.45159450718174
"53",2022-03-08 00:04:20,1,303,100,50.520306355097,5.66395861473466
"54",2022-03-08 00:04:25,1,303,100,50.4831915764029,5.49866198288684
"55",2022-03-08 00:04:30,1,303,100,50.9978055757888,5.44654730790055
"56",2022-03-08 00:04:35,1,303,100,51.4506304019483,5.70371409108247
"57",2022-03-08 00:04:40,1,303,100,50.826252405305,5.75204657387544
"58",2022-03-08 00:04:45,1,303,100,50.6866425066024,5.02635338579404
"59",2022-03-08 00:04:50,1,303,100,51.2420721592776,5.20596835129701
"60",2022-03-08 00:04:55,1,303,100,52.2333075985563,5.48409628554849
"61",2022-03-08 00:05:00,1,303,100,50.5072643121172,5.39041990035599
"62",2022-03-08 00:05:05,1,303,100,51.2503452862801,5.29700476571236
"63",2022-03-08 00:05:10,1,303,100,51.8479815916177,5.89267163977066
"64",2022-03-08 00:05:15,1,303,100,51.236982381471,5.37982284465838
"65",2022-03-08 00:05:20,1,303,100,50.7378062627177,5.83589889380857
"66",2022-03-08 00:05:25,1,303,100,50.715589451264,5.95562435610688
"67",2022-03-08 00:05:30,1,303,100,51.189843296379,5.97621233315661
"68",2022-03-08 00:05:35,1,303,100,50.9073664944649,5.5267761750018
"69",2022-03-08 00:05:40,1,303,100,50.5095007637529,5.63549028623044
"70",2022-03-08 00:05:45,1,303,100,50.7971701914133,5.47387820933962
"71",2022-03-08 00:05:50,1,303,100,50.8802316109094,4.90735418773841
"72",2022-03-08 00:05:55,1,303,100,50.7363123825771,5.75566236571924
"73",2022-03-08 00:06:00,1,303,100,50.8968182518359,5.35816571283198
"74",2022-03-08 00:06:05,1,303,100,50.8069734956498,5.72164943234287
"75",2022-03-08 00:06:10,1,303,100,51.2448592759626,5.00643335643024
"76",2022-03-08 00:06:15,1,303,100,50.7064143332478,6.07188472130203
"77",2022-03-08 00:06:20,1,303,100,50.2423035378877,5.76960037067842
"78",2022-03-08 00:06:25,1,303,100,51.1753413824628,5.92465282209119
"79",2022-03-08 00:06:30,1,303,100,51.5973372579092,5.36657711004707
"80",2022-03-08 00:06:35,1,303,100,52.2828631044767,5.40541555859714
"81",2022-03-08 00:06:40,1,303,100,51.2703964953011,5.65653490694123
"82",2022-03-08 00:06:45,1,303,100,50.8786915998569,5.30406091480204
"83",2022-03-08 00:06:50,1,303,100,51.3874050862502,5.22727797209939
"84",2022-03-08 00:06:55,1,303,100,51.860198118016,5.65521441727723
"85",2022-03-08 00:07:00,1,303,100,50.8132752667508,5.36399875277019
"86",2022-03-08 00:07:05,1,303,100,50.5076012982848,5.15919009588926
"87",2022-03-08 00:07:10,1,303,100,50.8304759643731,5.10910080803058
"88",2022-03-08 00:07:15,1,303,100,48.445714418521,5.3950978367151
"89",2022-03-08 00:07:20,1,303,100,50.2765929984016,4.92286629205531
"90",2022-03-08 00:07:25,1,303,100,51.0407924413454,5.26090542571434
"91",2022-03-08 00:07:30,1,303,100,51.459057513341,5.88530426879747
"92",2022-03-08 00:07:35,1,303,100,51.3096868124135,5.54308661006779
"93",2022-03-08 00:07:40,1,303,100,51.4230195181887,5.77800164102042
"94",2022-03-08 00:07:45,1,303,100,51.2908039912048,5.94286066524976
"95",2022-03-08 00:07:50,1,303,100,51.4305784371887,5.87412828897255
"96",2022-03-08 00:07:55,1,303,100,51.1631178689176,5.73691587281486
"97",2022-03-08 00:08:00,1,303,100,50.5248816394491,5.75243675083008
"98",2022-03-08 00:08:05,1,303,100,51.2745584863957,5.27399503003125
"99",2022-03-08 00:08:10,1,303,100,51.5006753462973,5.40215619731567
"100",2022-03-08 00:08:15,1,303,100,50.2420781900822,5.78328333652211
"101",2022-03-08 00:08:20,1,303,100,50.3359723760807,5.32905069957494
"102",2022-03-08 00:08:25,1,303,100,51.7705177969578,5.49382244328088
"103",2022-03-08 00:08:30,1,303,100,51.0883519862817,5.86599254406018
"104",2022-03-08 00:08:35,1,303,100,49.8862932140097,5.21006225941311
"105",2022-03-08 00:08:40,1,303,100,51.3145503615536,5.76802978706003
"106",2022-03-08 00:08:45,1,303,100,51.4869800479484,5.28097293262386
"107",2022-03-08 00:08:50,1,303,100,51.1970881590698,5.32619142025212
